,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Reservation_Status,Staying
2489,40399457,F,18,Asian American,Mid-School,50K -- 100K,South,City Hotel,2/4/2017,2/7/2017,8/21/2016,2,2,1,FB,No,No,No Deposit,Online,Yes,Yes,10,214,1,259200000000000
2490,54607373,M,30,Latino,College,50K -- 100K,West,City Hotel,2/4/2017,2/6/2017,2/4/2017,2,2,0,FB,Yes,No,Refundable,Online,Yes,Yes,25,163,2,172800000000000
2491,11044554,M,41,caucasian,College,<25K,South,Airport Hotels,2/24/2017,2/25/2017,12/27/2016,5,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Yes,5,207,1,86400000000000
2492,89259368,F,33,African American,College,50K -- 100K,South,Airport Hotels,2/4/2017,2/6/2017,9/28/2016,2,3,0,BB,No,No,No Deposit,Direct,No,Yes,15,247,2,172800000000000
2493,68684345,M,55,African American,College,25K --50K,East,Resort,2/4/2017,2/5/2017,7/30/2016,2,1,0,HB,No,No,No Deposit,Online,No,Yes,20,214,3,86400000000000
2494,88268647,F,43,caucasian,High-School,<25K,North,Airport Hotels,3/21/2017,3/24/2017,3/17/2017,2,2,0,FB,Yes,Yes,No Deposit,Direct,No,Yes,5,250,3,259200000000000
2495,24760448,M,29,caucasian,Mid-School,50K -- 100K,East,Resort,7/19/2017,7/20/2017,5/29/2017,2,3,1,BB,No,No,Non-Refundable,Direct,Yes,Yes,25,169,1,86400000000000
2496,46171023,M,59,Latino,Grad,25K --50K,East,Airport Hotels,2/4/2017,2/5/2017,7/17/2016,2,2,0,BB,No,No,No Deposit,Direct,Yes,No,0,124,1,86400000000000
2497,2870792,F,53,Asian American,Mid-School,<25K,East,Resort,2/4/2017,2/5/2017,1/23/2017,2,2,0,FB,Yes,No,No Deposit,Online,No,No,0,163,2,86400000000000
2498,30677082,F,68,African American,College,50K -- 100K,South,City Hotel,2/4/2017,2/6/2017,8/3/2016,2,1,0,BB,No,No,No Deposit,Online,No,No,0,186,1,172800000000000
2499,15540089,M,66,caucasian,Mid-School,<25K,South,Resort,2/4/2017,2/5/2017,12/31/2016,2,3,0,BB,No,No,Refundable,Online,Yes,No,0,130,1,86400000000000
2500,73757245,M,61,Latino,Mid-School,25K --50K,East,Resort,2/4/2017,2/7/2017,7/15/2016,1,2,0,FB,No,No,No Deposit,Online,Yes,Yes,10,153,2,259200000000000
2501,1462177,F,27,caucasian,College,25K --50K,West,City Hotel,2/4/2017,2/6/2017,12/6/2016,4,3,1,HB,Yes,No,Refundable,Online,Yes,Yes,5,183,1,172800000000000
2502,18793172,F,28,caucasian,College,50K -- 100K,North,City Hotel,2/4/2017,2/5/2017,8/2/2016,5,3,1,FB,No,No,Non-Refundable,Direct,Yes,Yes,20,119,1,86400000000000
2503,83963841,M,46,Latino,Grad,<25K,South,City Hotel,2/4/2017,2/5/2017,8/14/2016,1,1,0,FB,No,No,Refundable,Online,No,No,0,110,3,86400000000000
2504,66313022,M,35,Asian American,Mid-School,25K --50K,South,City Hotel,2/4/2017,2/5/2017,10/8/2016,2,2,0,FB,No,No,No Deposit,Agent,Yes,Yes,10,184,1,86400000000000
2505,85009039,F,18,Asian American,College,<25K,South,City Hotel,2/5/2017,2/6/2017,11/25/2016,3,1,0,HB,No,No,No Deposit,Direct,Yes,Yes,20,134,1,86400000000000
2506,51880016,F,30,Latino,Grad,>100K,East,Resort,2/5/2017,2/6/2017,7/25/2016,2,2,0,HB,No,No,No Deposit,Online,Yes,Yes,10,121,1,86400000000000
2507,16414600,F,49,caucasian,College,50K -- 100K,South,Resort,2/5/2017,2/6/2017,11/29/2016,1,1,0,BB,No,No,Refundable,Online,Yes,Yes,40,101,1,86400000000000
2508,4928450,F,33,African American,College,25K --50K,West,Airport Hotels,2/5/2017,2/8/2017,11/10/2016,1,3,0,HB,No,No,No Deposit,Direct,No,Yes,20,208,1,259200000000000
2509,5176461,M,65,African American,College,>100K,North,Resort,2/5/2017,2/7/2017,1/8/2017,4,1,0,FB,Yes,No,No Deposit,Online,Yes,No,0,154,2,172800000000000
2510,19719003,F,67,caucasian,College,25K --50K,South,Airport Hotels,2/5/2017,2/6/2017,7/21/2016,3,3,0,BB,No,No,Non-Refundable,Online,Yes,Yes,30,237,1,86400000000000
2511,74421482,F,34,African American,Grad,50K -- 100K,North,Airport Hotels,2/5/2017,2/8/2017,12/10/2016,4,1,0,HB,No,No,No Deposit,Online,Yes,No,0,147,1,259200000000000
2512,68052061,F,42,caucasian,College,<25K,North,Airport Hotels,2/5/2017,2/9/2017,1/8/2017,2,2,0,FB,No,No,No Deposit,Agent,Yes,No,0,115,1,345600000000000
2513,80511705,M,32,Latino,College,25K --50K,East,Airport Hotels,2/5/2017,2/9/2017,10/25/2016,5,2,1,HB,No,No,Non-Refundable,Online,Yes,No,0,250,1,345600000000000
2514,83868873,F,18,Latino,High-School,25K --50K,West,Airport Hotels,2/5/2017,2/6/2017,9/6/2016,5,3,0,BB,Yes,No,Refundable,Direct,No,Yes,5,124,1,86400000000000
2515,31874437,M,41,Asian American,Grad,>100K,West,City Hotel,2/5/2017,2/9/2017,8/2/2016,2,2,0,HB,No,No,No Deposit,Direct,No,No,0,180,2,345600000000000
2516,66532704,F,26,caucasian,Mid-School,<25K,North,Resort,2/5/2017,2/6/2017,12/9/2016,2,1,0,BB,No,No,No Deposit,Online,Yes,Yes,30,177,1,86400000000000
2517,5602531,M,51,Latino,Grad,50K -- 100K,South,Resort,2/5/2017,2/6/2017,12/4/2016,2,2,0,FB,No,No,No Deposit,Agent,Yes,No,0,213,1,86400000000000
2518,33524206,F,19,caucasian,College,25K --50K,West,Airport Hotels,2/5/2017,2/6/2017,10/23/2016,2,1,1,FB,No,No,No Deposit,Direct,No,Yes,5,168,1,86400000000000
2519,33562366,M,52,African American,Grad,>100K,West,Resort,2/5/2017,2/8/2017,9/29/2016,1,1,0,HB,No,No,No Deposit,Agent,Yes,Yes,10,242,1,259200000000000
2520,43782499,F,18,Latino,Mid-School,<25K,West,Resort,2/5/2017,2/8/2017,1/13/2017,2,3,0,HB,Yes,No,No Deposit,Online,Yes,Yes,20,236,1,259200000000000
2521,22961342,M,41,Latino,High-School,50K -- 100K,West,Resort,2/5/2017,2/6/2017,10/6/2016,1,3,0,HB,No,No,No Deposit,Direct,Yes,Yes,5,218,3,86400000000000
2522,1941539,F,41,caucasian,College,<25K,North,Airport Hotels,2/5/2017,2/8/2017,9/20/2016,5,1,0,HB,Yes,No,Non-Refundable,Direct,No,No,0,204,1,259200000000000
2523,85598872,M,61,African American,Grad,50K -- 100K,North,City Hotel,2/5/2017,2/6/2017,11/19/2016,2,2,1,BB,No,No,No Deposit,Agent,Yes,Yes,25,222,1,86400000000000
2524,60726824,M,18,Latino,Grad,50K -- 100K,West,Airport Hotels,2/5/2017,2/9/2017,10/10/2016,2,1,0,HB,No,No,Refundable,Direct,No,Yes,20,234,2,345600000000000
2525,66946104,M,43,Asian American,Grad,25K --50K,East,Resort,2/5/2017,2/7/2017,9/19/2016,3,2,1,HB,No,No,No Deposit,Agent,Yes,Yes,5,182,1,172800000000000
2526,22044835,M,33,Latino,Grad,50K -- 100K,South,Resort,2/5/2017,2/6/2017,10/7/2016,2,1,0,BB,Yes,Yes,No Deposit,Agent,Yes,Yes,5,144,1,86400000000000
2527,48299101,M,44,Latino,College,<25K,North,Airport Hotels,2/5/2017,2/9/2017,12/1/2016,1,1,0,BB,No,No,Refundable,Agent,Yes,Yes,10,119,1,345600000000000
2528,75539291,F,23,Asian American,College,<25K,South,Airport Hotels,2/5/2017,2/6/2017,1/17/2017,4,2,0,FB,No,No,No Deposit,Agent,Yes,No,0,109,1,86400000000000
2529,28337143,M,45,Latino,College,50K -- 100K,South,Resort,2/5/2017,2/6/2017,1/20/2017,3,1,1,FB,No,No,No Deposit,Online,Yes,Yes,15,215,1,86400000000000
2530,42237261,F,44,Latino,Grad,50K -- 100K,West,City Hotel,2/5/2017,2/6/2017,7/21/2016,2,3,0,FB,Yes,No,No Deposit,Agent,Yes,No,0,185,1,86400000000000
2531,51245683,M,23,African American,High-School,>100K,South,Airport Hotels,2/5/2017,2/7/2017,9/5/2016,2,1,1,BB,No,No,Refundable,Online,Yes,No,0,205,1,172800000000000
2532,71353816,F,51,African American,High-School,25K --50K,North,Airport Hotels,2/5/2017,2/9/2017,12/6/2016,2,2,0,FB,No,No,No Deposit,Online,Yes,Yes,40,125,2,345600000000000
2533,70307748,F,60,African American,College,<25K,South,Resort,2/5/2017,2/6/2017,9/16/2016,2,2,2,FB,No,No,Non-Refundable,Online,Yes,No,0,116,2,86400000000000
2534,34931226,F,37,Asian American,Mid-School,25K --50K,North,City Hotel,2/5/2017,2/9/2017,1/29/2017,5,2,0,HB,No,No,Refundable,Online,Yes,Yes,20,113,1,345600000000000
2535,32634125,F,41,Latino,Grad,>100K,North,Resort,2/5/2017,2/7/2017,11/14/2016,2,3,1,FB,No,No,No Deposit,Direct,No,No,0,157,2,172800000000000
2536,1680848,M,45,Asian American,High-School,<25K,East,Resort,2/5/2017,2/6/2017,10/29/2016,3,1,1,BB,No,No,No Deposit,Direct,Yes,Yes,25,232,2,86400000000000
2537,7153963,M,69,African American,Mid-School,<25K,South,Resort,2/5/2017,2/8/2017,9/17/2016,3,1,0,HB,No,No,No Deposit,Online,Yes,Yes,30,249,3,259200000000000
2538,47079899,F,39,Latino,College,25K --50K,South,Airport Hotels,2/5/2017,2/7/2017,7/25/2016,2,1,1,HB,No,No,No Deposit,Direct,No,Yes,10,140,2,172800000000000
2539,54604267,F,47,Asian American,College,50K -- 100K,South,City Hotel,2/5/2017,2/7/2017,11/18/2016,2,1,0,BB,Yes,No,Refundable,Online,No,No,0,136,1,172800000000000
2540,5161606,M,48,caucasian,College,50K -- 100K,East,Airport Hotels,2/5/2017,2/6/2017,12/18/2016,2,3,0,HB,No,No,No Deposit,Online,Yes,Yes,40,239,1,86400000000000
2541,24585612,M,60,African American,College,50K -- 100K,South,Airport Hotels,2/5/2017,2/6/2017,7/6/2016,2,1,2,FB,No,No,No Deposit,Online,Yes,No,0,230,1,86400000000000
2542,45416884,F,55,African American,Mid-School,<25K,North,Resort,2/5/2017,2/6/2017,1/1/2017,1,1,1,FB,No,No,No Deposit,Online,Yes,Yes,10,205,1,86400000000000
2543,59234068,F,18,Asian American,College,50K -- 100K,South,Airport Hotels,2/5/2017,2/6/2017,7/13/2016,3,2,0,HB,No,No,No Deposit,Online,Yes,Yes,20,164,1,86400000000000
2544,30671382,M,50,caucasian,College,25K --50K,West,City Hotel,2/5/2017,2/9/2017,11/3/2016,2,1,0,BB,Yes,No,Refundable,Direct,Yes,Yes,20,222,1,345600000000000
2545,37913197,M,37,Latino,Grad,50K -- 100K,East,Resort,2/5/2017,2/7/2017,10/5/2016,4,2,0,FB,Yes,No,Refundable,Online,Yes,No,0,212,1,172800000000000
2546,63125443,M,24,Asian American,Grad,<25K,South,Resort,2/5/2017,2/8/2017,11/5/2016,2,2,0,BB,No,No,No Deposit,Direct,Yes,Yes,20,231,2,259200000000000
2547,62730966,M,59,Asian American,High-School,25K --50K,West,Airport Hotels,2/5/2017,2/7/2017,11/14/2016,5,1,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,10,154,1,172800000000000
2548,99074318,F,25,Asian American,Mid-School,<25K,East,Airport Hotels,2/5/2017,2/6/2017,8/1/2016,1,2,0,FB,Yes,No,No Deposit,Online,Yes,Yes,40,210,2,86400000000000
2549,64157734,F,67,Latino,College,25K --50K,East,Resort,2/5/2017,2/6/2017,9/1/2016,1,1,1,BB,No,No,No Deposit,Agent,Yes,Yes,25,231,1,86400000000000
2550,82580400,F,26,African American,Grad,50K -- 100K,South,Resort,2/6/2017,2/7/2017,9/16/2016,4,3,0,BB,No,No,Refundable,Online,Yes,Yes,20,234,1,86400000000000
2551,74777460,M,48,Latino,College,<25K,South,Airport Hotels,2/6/2017,2/8/2017,12/26/2016,3,3,0,HB,No,No,No Deposit,Direct,Yes,Yes,20,138,1,172800000000000
2552,34959687,F,63,Asian American,College,>100K,East,Airport Hotels,2/6/2017,2/7/2017,11/21/2016,3,1,0,HB,No,No,No Deposit,Online,No,Yes,20,129,1,86400000000000
2553,3697070,F,20,Latino,Mid-School,25K --50K,South,City Hotel,2/6/2017,2/9/2017,11/14/2016,2,1,1,BB,Yes,No,Refundable,Online,No,No,0,206,1,259200000000000
2554,37974333,F,25,Asian American,College,>100K,South,Resort,2/6/2017,2/7/2017,12/27/2016,2,1,0,BB,Yes,No,Non-Refundable,Online,Yes,Yes,10,126,1,86400000000000
2555,52527664,F,65,African American,Grad,25K --50K,East,Resort,2/6/2017,2/10/2017,1/6/2017,2,2,0,BB,No,No,No Deposit,Online,No,No,0,183,1,345600000000000
2556,78007563,F,54,African American,High-School,50K -- 100K,North,City Hotel,2/6/2017,2/7/2017,12/27/2016,3,1,2,FB,No,No,Refundable,Direct,Yes,Yes,10,132,2,86400000000000
2557,24493315,F,28,African American,High-School,<25K,West,City Hotel,2/6/2017,2/8/2017,8/5/2016,4,1,1,HB,No,No,No Deposit,Direct,Yes,Yes,5,133,1,172800000000000
2558,1817674,F,61,Latino,Mid-School,<25K,West,Airport Hotels,2/6/2017,2/10/2017,7/28/2016,3,1,0,FB,No,No,Non-Refundable,Direct,Yes,Yes,25,210,2,345600000000000
2559,88210355,F,64,Latino,College,50K -- 100K,West,City Hotel,2/6/2017,2/7/2017,1/1/2017,5,2,0,FB,Yes,No,No Deposit,Online,Yes,No,0,212,1,86400000000000
2560,46572024,M,41,Asian American,High-School,50K -- 100K,East,Resort,2/6/2017,2/7/2017,7/23/2016,2,1,1,BB,No,No,No Deposit,Online,Yes,Yes,15,190,1,86400000000000
2561,8178372,F,50,Latino,High-School,>100K,East,City Hotel,2/6/2017,2/9/2017,8/4/2016,2,1,0,HB,No,No,No Deposit,Agent,Yes,Yes,30,184,1,259200000000000
2562,86723970,F,57,Latino,High-School,25K --50K,North,Airport Hotels,2/6/2017,2/9/2017,8/20/2016,2,1,0,BB,No,No,Non-Refundable,Agent,Yes,Yes,10,200,2,259200000000000
2563,40426530,M,20,African American,College,50K -- 100K,East,City Hotel,2/6/2017,2/9/2017,10/5/2016,3,2,0,FB,No,No,Non-Refundable,Online,No,Yes,20,196,1,259200000000000
2564,48070965,F,58,caucasian,High-School,25K --50K,South,City Hotel,2/6/2017,2/7/2017,1/30/2017,3,1,0,HB,No,No,No Deposit,Agent,Yes,Yes,25,140,1,86400000000000
2565,94274354,F,31,Latino,Mid-School,25K --50K,North,City Hotel,2/6/2017,2/7/2017,8/31/2016,3,2,1,FB,Yes,No,No Deposit,Agent,Yes,Yes,40,209,2,86400000000000
2566,51119810,M,56,Latino,High-School,>100K,West,Resort,2/6/2017,2/7/2017,9/25/2016,2,1,1,BB,No,No,No Deposit,Online,Yes,Yes,15,227,1,86400000000000
2567,48434972,F,60,Asian American,College,50K -- 100K,West,City Hotel,2/6/2017,2/8/2017,1/25/2017,3,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Yes,15,236,1,172800000000000
2568,4635676,F,61,caucasian,Mid-School,>100K,West,Resort,2/6/2017,2/8/2017,12/8/2016,2,2,0,BB,No,No,Refundable,Direct,Yes,Yes,20,216,1,172800000000000
2569,9897969,F,65,Asian American,Grad,25K --50K,South,City Hotel,2/6/2017,2/8/2017,12/16/2016,1,2,0,BB,No,No,No Deposit,Online,No,Yes,15,124,1,172800000000000
2570,29897604,M,62,African American,College,<25K,West,Airport Hotels,2/6/2017,2/7/2017,10/2/2016,2,3,0,BB,No,No,No Deposit,Online,Yes,Yes,20,181,2,86400000000000
2571,70464681,F,67,caucasian,College,50K -- 100K,West,Resort,2/6/2017,2/8/2017,10/1/2016,5,1,1,BB,Yes,Yes,No Deposit,Online,Yes,Yes,30,238,2,172800000000000
2572,27707783,M,40,Asian American,College,25K --50K,East,Resort,2/6/2017,2/7/2017,12/27/2016,1,1,1,BB,No,No,Refundable,Online,Yes,No,0,184,1,86400000000000
2573,67851211,F,65,caucasian,Grad,<25K,South,Resort,2/6/2017,2/9/2017,1/18/2017,2,3,0,BB,No,No,No Deposit,Online,Yes,No,0,188,1,259200000000000
2574,22100032,F,60,Latino,High-School,>100K,South,Airport Hotels,2/6/2017,2/7/2017,8/12/2016,2,1,0,HB,No,No,No Deposit,Online,No,Yes,25,167,1,86400000000000
2575,81871701,F,55,caucasian,College,25K --50K,West,Airport Hotels,2/6/2017,2/9/2017,7/14/2016,2,2,1,BB,No,No,No Deposit,Agent,Yes,Yes,20,136,1,259200000000000
2576,74459603,F,28,African American,Grad,>100K,West,Resort,2/6/2017,2/9/2017,11/28/2016,2,2,0,BB,Yes,No,Refundable,Direct,No,Yes,40,193,1,259200000000000
2577,78061498,M,19,Asian American,College,<25K,South,Resort,2/6/2017,2/10/2017,9/26/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Yes,10,128,2,345600000000000
2578,30487379,M,63,African American,High-School,<25K,South,Airport Hotels,2/6/2017,2/7/2017,12/15/2016,2,1,1,HB,Yes,No,No Deposit,Online,Yes,No,0,112,1,86400000000000
2579,49624866,M,21,Latino,Grad,50K -- 100K,South,City Hotel,2/6/2017,2/7/2017,12/21/2016,5,3,0,BB,Yes,No,No Deposit,Online,Yes,Yes,25,195,2,86400000000000
2580,84566653,F,24,Latino,Grad,>100K,West,Airport Hotels,2/7/2017,2/8/2017,12/8/2016,2,3,0,FB,No,No,No Deposit,Agent,No,Yes,15,186,2,86400000000000
2581,3981304,F,48,African American,College,25K --50K,East,Airport Hotels,2/7/2017,2/10/2017,7/17/2016,3,1,0,FB,No,No,Non-Refundable,Online,No,Yes,15,140,2,259200000000000
2582,71821319,M,63,Asian American,Mid-School,25K --50K,South,Airport Hotels,2/7/2017,2/8/2017,11/28/2016,3,1,0,FB,No,No,No Deposit,Agent,Yes,Yes,5,179,1,86400000000000
2583,41811970,F,65,African American,College,25K --50K,West,City Hotel,2/7/2017,2/9/2017,8/18/2016,3,1,0,HB,No,No,No Deposit,Online,Yes,Yes,40,148,1,172800000000000
2584,72473363,F,27,African American,College,>100K,South,Airport Hotels,2/7/2017,2/9/2017,10/13/2016,5,2,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,10,147,1,172800000000000
2585,16773311,F,47,African American,High-School,<25K,South,Airport Hotels,2/7/2017,2/9/2017,8/1/2016,2,3,0,HB,No,No,No Deposit,Agent,Yes,Yes,20,207,3,172800000000000
2586,58747197,F,35,Latino,Grad,50K -- 100K,South,Airport Hotels,2/7/2017,2/8/2017,1/3/2017,5,1,0,BB,Yes,No,No Deposit,Online,Yes,Yes,25,188,3,86400000000000
2587,2702381,M,22,Latino,Mid-School,50K -- 100K,North,Airport Hotels,2/7/2017,2/9/2017,11/11/2016,3,2,1,FB,Yes,Yes,No Deposit,Online,Yes,No,0,106,1,172800000000000
2588,71370007,M,32,African American,Mid-School,50K -- 100K,East,Resort,2/7/2017,2/9/2017,11/3/2016,5,2,1,HB,Yes,Yes,Non-Refundable,Direct,Yes,No,0,187,3,172800000000000
2589,88510220,F,32,Asian American,Grad,<25K,North,City Hotel,2/7/2017,2/9/2017,8/6/2016,3,1,0,FB,No,No,Non-Refundable,Direct,Yes,Yes,10,156,2,172800000000000
2590,18890240,F,39,Latino,Mid-School,>100K,South,City Hotel,2/7/2017,2/11/2017,11/11/2016,3,2,1,FB,Yes,Yes,Non-Refundable,Online,Yes,Yes,15,126,1,345600000000000
2591,74665912,F,18,Asian American,College,25K --50K,West,City Hotel,2/7/2017,2/9/2017,7/16/2016,2,3,0,HB,Yes,No,Non-Refundable,Online,Yes,No,0,126,1,172800000000000
2592,35787620,F,62,Asian American,Mid-School,<25K,West,Resort,2/7/2017,2/8/2017,1/3/2017,2,1,0,HB,No,No,Refundable,Direct,Yes,Yes,40,206,1,86400000000000
2593,41768326,M,46,Latino,Grad,25K --50K,South,City Hotel,2/13/2017,2/17/2017,9/25/2016,1,1,0,FB,No,No,No Deposit,Agent,Yes,Yes,5,242,1,345600000000000
2594,25425435,M,19,Latino,Mid-School,50K -- 100K,East,Resort,2/7/2017,2/9/2017,12/3/2016,3,1,0,BB,No,No,Refundable,Online,Yes,Yes,5,164,2,172800000000000
2595,26302860,F,24,Asian American,College,50K -- 100K,South,Resort,2/13/2017,2/16/2017,9/10/2016,1,2,2,FB,Yes,No,Non-Refundable,Online,Yes,Yes,10,145,3,259200000000000
2596,79440276,F,70,caucasian,College,50K -- 100K,North,Resort,2/7/2017,2/8/2017,9/19/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Yes,20,134,1,86400000000000
2597,75379447,M,22,Latino,College,<25K,South,Resort,2/7/2017,2/9/2017,1/24/2017,3,2,0,HB,No,No,No Deposit,Online,No,Yes,15,176,1,172800000000000
2598,50589132,M,22,Asian American,High-School,>100K,South,Resort,2/7/2017,2/8/2017,12/20/2016,1,1,0,BB,Yes,No,Refundable,Agent,No,Yes,10,100,1,86400000000000
2599,66286173,M,66,Latino,Mid-School,50K -- 100K,West,Airport Hotels,2/7/2017,2/8/2017,12/25/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,No,0,234,1,86400000000000
2600,25918619,F,33,African American,College,25K --50K,West,City Hotel,2/7/2017,2/10/2017,10/9/2016,4,2,0,BB,No,No,No Deposit,Agent,Yes,Yes,10,142,1,259200000000000
2601,3445810,M,20,Latino,Grad,25K --50K,South,Airport Hotels,2/7/2017,2/8/2017,2/7/2017,2,1,1,FB,No,No,No Deposit,Agent,Yes,Yes,10,238,2,86400000000000
2602,50912194,M,29,African American,Grad,<25K,West,Airport Hotels,2/7/2017,2/8/2017,1/20/2017,4,3,0,BB,Yes,No,Non-Refundable,Online,Yes,No,0,133,1,86400000000000
2603,29642533,M,28,African American,High-School,>100K,South,City Hotel,2/7/2017,2/8/2017,12/3/2016,2,2,0,FB,No,No,No Deposit,Online,Yes,No,0,202,2,86400000000000
2604,14926974,M,62,Latino,College,50K -- 100K,South,City Hotel,2/8/2017,2/9/2017,2/3/2017,3,2,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,10,111,1,86400000000000
2605,3570329,M,61,Asian American,High-School,>100K,South,Resort,2/8/2017,2/9/2017,1/31/2017,1,1,0,HB,No,No,No Deposit,Direct,Yes,No,0,149,3,86400000000000
2606,31220447,F,63,African American,Grad,25K --50K,West,City Hotel,2/8/2017,2/9/2017,8/10/2016,5,2,1,FB,No,No,No Deposit,Online,Yes,Yes,10,137,1,86400000000000
2607,4740795,M,70,caucasian,Grad,>100K,East,Airport Hotels,2/8/2017,2/9/2017,12/3/2016,3,2,1,BB,No,No,No Deposit,Online,Yes,No,0,166,1,86400000000000
2608,9401922,M,54,African American,High-School,>100K,West,City Hotel,2/8/2017,2/9/2017,11/7/2016,4,1,1,BB,Yes,No,No Deposit,Direct,Yes,Yes,10,195,1,86400000000000
2609,51697178,F,39,Latino,High-School,<25K,North,Airport Hotels,2/8/2017,2/10/2017,8/7/2016,5,2,0,HB,No,No,Refundable,Direct,Yes,No,0,100,1,172800000000000
2610,94610318,M,40,Asian American,College,25K --50K,North,Resort,2/8/2017,2/11/2017,1/18/2017,2,3,0,BB,No,No,Non-Refundable,Online,Yes,Yes,20,154,1,259200000000000
2611,65499556,M,34,Asian American,College,25K --50K,West,City Hotel,2/8/2017,2/9/2017,12/11/2016,2,1,0,BB,No,No,Refundable,Direct,No,Yes,25,237,1,86400000000000
2612,25508651,M,47,Latino,College,25K --50K,West,Airport Hotels,2/8/2017,2/9/2017,12/11/2016,3,1,0,HB,No,No,No Deposit,Direct,Yes,Yes,25,175,1,86400000000000
2613,59412156,M,33,African American,Mid-School,<25K,South,Airport Hotels,2/8/2017,2/9/2017,8/6/2016,1,2,0,FB,No,No,Refundable,Online,Yes,Yes,30,170,2,86400000000000
2614,63365535,M,49,caucasian,High-School,<25K,South,City Hotel,2/8/2017,2/10/2017,1/28/2017,2,1,0,HB,No,No,No Deposit,Online,No,Yes,15,116,2,172800000000000
2615,27600896,F,55,African American,Grad,25K --50K,North,Airport Hotels,2/8/2017,2/9/2017,12/5/2016,3,1,0,FB,No,No,No Deposit,Online,No,No,0,115,2,86400000000000
2616,63494858,M,28,Latino,Mid-School,<25K,South,Resort,2/8/2017,2/9/2017,11/7/2016,1,2,1,HB,No,No,No Deposit,Online,No,Yes,20,191,1,86400000000000
2617,83635828,F,28,caucasian,Grad,>100K,East,Airport Hotels,2/8/2017,2/9/2017,9/17/2016,1,3,1,HB,No,No,Refundable,Online,Yes,Yes,20,176,1,86400000000000
2618,39562102,M,64,African American,Mid-School,25K --50K,North,City Hotel,2/8/2017,2/9/2017,11/6/2016,1,1,0,BB,Yes,No,No Deposit,Agent,No,No,0,143,1,86400000000000
2619,48355423,F,67,Asian American,Mid-School,25K --50K,South,Resort,2/8/2017,2/9/2017,1/26/2017,2,1,0,FB,Yes,No,No Deposit,Online,Yes,Yes,25,193,1,86400000000000
2620,6640212,F,52,Asian American,Grad,<25K,East,City Hotel,2/8/2017,2/11/2017,11/7/2016,3,2,0,HB,Yes,No,No Deposit,Direct,Yes,No,0,138,1,259200000000000
2621,50916685,F,45,caucasian,College,<25K,North,City Hotel,2/8/2017,2/10/2017,9/27/2016,2,1,0,HB,No,No,Non-Refundable,Online,Yes,Yes,25,115,1,172800000000000
2622,80050598,F,34,caucasian,High-School,25K --50K,South,Resort,2/8/2017,2/9/2017,11/14/2016,2,3,2,BB,No,No,Refundable,Online,No,Yes,10,122,2,86400000000000
2623,89605726,F,55,Asian American,College,<25K,South,Resort,2/8/2017,2/9/2017,1/23/2017,1,1,1,FB,No,No,Refundable,Direct,Yes,Yes,10,183,3,86400000000000
2624,89469436,F,22,Asian American,College,<25K,East,City Hotel,2/8/2017,2/9/2017,12/23/2016,1,3,1,FB,Yes,Yes,No Deposit,Direct,Yes,No,0,214,1,86400000000000
2625,85611729,F,63,Latino,High-School,50K -- 100K,West,Airport Hotels,2/8/2017,2/9/2017,12/10/2016,3,1,0,HB,Yes,Yes,Refundable,Online,Yes,No,0,235,3,86400000000000
2626,71951116,F,51,Latino,High-School,<25K,East,City Hotel,2/8/2017,2/11/2017,9/12/2016,3,2,0,FB,No,No,Refundable,Online,No,No,0,209,1,259200000000000
2627,11102949,M,24,Asian American,High-School,25K --50K,North,City Hotel,2/8/2017,2/9/2017,12/10/2016,2,1,0,HB,No,No,No Deposit,Online,Yes,No,0,141,3,86400000000000
2628,23910849,F,66,Latino,High-School,25K --50K,South,Airport Hotels,2/8/2017,2/9/2017,11/7/2016,2,1,0,BB,No,No,No Deposit,Online,Yes,Yes,20,220,1,86400000000000
